"SiteID","Date","bap","Families"
"42.18639_-74.16556","2015-09-09",9.01,"Aeshnidae,Ancylidae,Athericidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptoceridae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"42.18639_-76.24722","2003-09-12",8.11,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Pelecypoda,Perlidae,Psephenidae,Simuliidae"
"42.18667_-74.165","2008-07-15",9.25,"Baetidae,Chironomidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.18883_-75.31474","2011-08-03",7.96,"Aeshnidae,Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Peltoperlidae,Perlidae,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"42.19028_-74.18806","2005-08-17",7.77,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.192_-78.604","2011-07-27",8.5,"Aeshnidae,Baetidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.19293_-77.141882","2012-08-01",8.64,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Gomphidae,Gyrinidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae"
"42.19444_-76.20611","2003-09-12",7.99,"Athericidae,Baetidae,Chironomidae,Coenagrionidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Odontoceridae,Perlidae,Psephenidae,Tipulidae,Turbellaria"
"42.195_-78.907","2011-07-27",8.62,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.19528_-76.24667","2008-08-05",9.04,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Tipulidae"
"42.19778_-78.65056","2006-09-12",7.78,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Philopotamidae,Psephenidae,Simuliidae"
"42.19861_-75.12083","1999-08-19",8.72,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Isonychiidae,Odontoceridae,Perlidae,Philopotamidae,Tipulidae,Turbellaria"
"42.199_-77.407","2013-09-10",7.59,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Turbellaria"
"42.199893_-75.735503","2013-07-23",8.57,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Perlodidae,Philopotamidae,Simuliidae,Tipulidae"
"42.20284_-76.57342","2009-07-16",7.93,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae"
"42.21377_-77.98157","2015-07-28",7.78,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Hydropsychidae,Hydroptilidae,Leptoceridae,Leptohyphidae,Leptophlebiidae,Leuctridae,Perlidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.21498_-75.9068","2013-07-24",7.98,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.21611_-73.73055","1997-09-19",7.82,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Psychomyiidae,Tipulidae"
"42.21639_-74.24277","2014-07-21",8.49,"Athericidae,Baetidae,Caenidae,Elmidae,Ephemerellidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.21675_-76.59776","2008-08-07",8.08,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.226545_-76.972573","2012-07-31",7.71,"Baetidae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.23333_-73.63055","2007-09-11",8.27,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.235_-79.168","2011-07-26",7.57,"Baetidae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Tipulidae"
"42.2357_-76.3768","2008-08-07",8.92,"Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Gyrinidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.24136_-75.34663","2008-08-07",8.18,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Gomphidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.24292_-78.39759","1998-09-02",7.78,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.24361_-75.38111","2003-07-21",9.24,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Odontoceridae,Perlidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.24361_-76.17639","2003-09-12",8.15,"Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Philopotamidae,Simuliidae,Turbellaria"
"42.24386_-76.63246","2013-07-24",8.15,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Corydalidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae,Turbellaria"
"42.244525_-76.62698","2013-07-24",7.9,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Peltoperlidae,Perlodidae,Philopotamidae,Tipulidae"
"42.24472_-79.69725","2010-09-01",8.37,"Baetidae,Caenidae,Chironomidae,Chloroperlidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.2525_-73.90361","1997-08-07",8.19,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptoceridae,Leptohyphidae,Perlidae,Philopotamidae,Polycentropodidae,Ptilodactylidae,Simuliidae"
"42.25417_-79.26853","2006-09-12",7.91,"Baetidae,Chironomidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptohyphidae,OLIGOCHAETA,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.2575_-75.44861","2009-07-15",8.04,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.25766_-79.15351","2011-07-26",7.71,"Athericidae,Baetidae,Capniidae,Chironomidae,Elmidae,Hydropsychidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Polycentropodidae,Simuliidae,Tipulidae"
"42.2578_-74.9275","2010-09-22",7.89,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,Perlidae,Psephenidae,Pteronarcidae,Tipulidae,Turbellaria"
"42.25972_-74.92861","2015-09-03",7.7,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Simuliidae,Tipulidae,Turbellaria"
"42.260837_-74.611791","2014-08-05",8.67,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemeridae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Psephenidae,Tipulidae"
"42.26139_-73.47056","2013-07-17",8.12,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Leptophlebiidae,Leuctridae,Perlidae,Perlodidae,Philopotamidae,Simuliidae,Tipulidae"
"42.26231_-76.24566","2008-08-07",7.56,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.2625_-76.37611","2009-07-16",7.73,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Isonychiidae,Leuctridae,Odontoceridae,Perlidae,Psephenidae,Tipulidae"
"42.26294_-74.67199","2011-08-02",9.24,"Baetidae,Brachycentridae,Chironomidae,Chloroperlidae,Dixidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Peltoperlidae,Perlidae,Perlodidae,Philopotamidae,Polycentropodidae,Rhyacophilidae,Tipulidae,Uenoidae"
"42.2663_-74.85619","2011-08-02",9.24,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leuctridae,Odontoceridae,Perlidae,Perlodidae,Philopotamidae,Polycentropodidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.26722_-76.17445","1998-09-16",7.8,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae"
"42.27139_-74.43389","2005-08-17",8.15,"Athericidae,Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.27383_-78.66967","2011-07-27",7.93,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.27472_-74.91666","2005-09-06",7.82,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Turbellaria"
"42.27611_-73.92833","2007-09-11",8.05,"Athericidae,Baetidae,Brachycentridae,Chironomidae,Coenagrionidae,Elmidae,Gomphidae,Helicopsychidae,Heptageniidae,Isonychiidae,Limnephilidae,Perlidae,Philopotamidae,Physidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.2774_-74.9252","1999-09-30",8.69,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,Odontoceridae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Tipulidae,Turbellaria"
"42.2775_-76.24861","1998-09-16",8.6,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Tipulidae"
"42.288_-78.606","2011-07-27",7.83,"Athericidae,Caenidae,Chironomidae,Elmidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Polycentropodidae,Tipulidae"
"42.29111_-75.47694","2008-08-07",8.1,"Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gyrinidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Limnephilidae,OLIGOCHAETA,Perlidae,Potamanthidae,Psephenidae,Tipulidae"
"42.29111_-75.88583","2003-07-23",8.66,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,OLIGOCHAETA,Pelecypoda,Philopotamidae,Psephenidae,Tipulidae,Turbellaria,Uenoidae"
"42.29528_-74.21333","2011-08-01",8.95,"Athericidae,Baetidae,Caenidae,Cambaridae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.29539_-78.05775","2014-07-02",8.16,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Gyrinidae,Heptageniidae,Hydrophilidae,Hydropsychidae,Isonychiidae,Leptohyphidae,Leuctridae,OLIGOCHAETA,Perlidae,Psephenidae,Rhyacophilidae"
"42.29833_-77.87631","2014-07-02",8.46,"Aeshnidae,Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Corydalidae,Dixidae,Elmidae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Nemouridae,Perlidae,Perlodidae,Philopotamidae,Polycentropodidae,Tipulidae"
"42.29917_-74.90305","1999-09-30",8.82,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Lepidostomatidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Physidae,Rhyacophilidae,Tipulidae"
"42.3017_-76.39395","2008-08-07",8.92,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Odontoceridae,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae,Turbellaria"
"42.30278_-74.2725","2015-09-09",7.74,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Gomphidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.30333_-75.31556","2008-08-07",8.5,"Baetidae,Caenidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydropsychidae,Isonychiidae,Leuctridae,Odontoceridae,Perlidae,Philopotamidae,Tipulidae"
"42.319_-76.536","2011-09-01",8.39,"Baetidae,Chironomidae,Chloroperlidae,Dixidae,Empididae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Nemouridae,OLIGOCHAETA,Perlidae,Perlodidae,Philopotamidae,Polycentropodidae,Pteronarcidae,Simuliidae,Tipulidae"
"42.32056_-75.18278","2003-07-23",8.93,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.32056_-75.32584","2003-07-31",8.53,"Amphipoda,Baetidae,Brachycentridae,Caenidae,Cambaridae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Polymitarcyidae,Psephenidae,Sialidae,Simuliidae"
"42.330617_-75.184331","2013-07-23",8.56,"Baetidae,Cambaridae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Goeridae,Hydropsychidae,Lepidostomatidae,Leuctridae,Perlidae,Philopotamidae,Polycentropodidae,Rhyacophilidae,Tipulidae"
"42.33111_-74.41805","2005-08-17",7.87,"Baetidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Leuctridae,Peltoperlidae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Rhyacophilidae,Tipulidae"
"42.332541_-73.429031","2012-09-11",8.77,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Gomphidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Limnephilidae,OLIGOCHAETA,Perlodidae,Philopotamidae,Pteronarcidae,Rhyacophilidae,Sialidae,Tipulidae,Uenoidae"
"42.3351_-74.739","1999-09-30",7.77,"Baetidae,Chironomidae,Elmidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Psephenidae,Tipulidae,Turbellaria"
"42.33944_-75.405","2003-07-21",9.21,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Odontoceridae,Perlidae,Psephenidae,Tipulidae"
"42.34361_-74.73306","1999-09-30",8.83,"Baetidae,Cambaridae,Chironomidae,Elmidae,Empididae,Ephemeridae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae"
"42.34889_-75.99944","1997-09-09",8.72,"Ancylidae,Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Sialidae,Simuliidae,Turbellaria"
"42.3497_-74.8064","1999-09-30",8.56,"Cambaridae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Lepidostomatidae,Limnephilidae,Odontoceridae,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Tipulidae,Turbellaria"
"42.35114_-74.07278","2007-09-11",8.12,"Baetidae,Capniidae,Chironomidae,Elmidae,Heptageniidae,Hydroptilidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Physidae,Polycentropodidae,Tipulidae"
"42.35196_-78.21748","2004-09-15",7.63,"Baetidae,Chironomidae,Corydalidae,Elmidae,Heptageniidae,Hydropsychidae,Isonychiidae,Odontoceridae,Perlidae,Philopotamidae,Rhyacophilidae,Tipulidae"
"42.35278_-73.57528","2008-07-16",8.89,"Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Pteronarcidae,Simuliidae,Tipulidae"
"42.35389_-74.74611","2003-07-01",7.59,"Baetidae,Chironomidae,Dytiscidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlodidae,Phryganeidae,Psephenidae,Tipulidae"
"42.35545_-78.79346","2015-08-05",7.87,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Glossosomatidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Simuliidae"
"42.35861_-73.73222","2000-08-03",8.78,"Baetidae,Brachycentridae,Caenidae,Chironomidae,Coenagrionidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Pelecypoda,Perlidae,Rhyacophilidae,Simuliidae,Tipulidae,Turbellaria"
"42.35972_-74.05083","2008-07-16",8.68,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Perlidae,Polycentropodidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.36803_-74.08258","2007-09-11",7.7,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Helicopsychidae,Hydropsychidae,Isonychiidae,Leptoceridae,Odontoceridae,Philopotamidae,Physidae,Psephenidae,Tipulidae"
"42.36968_-77.854257","2012-08-01",8.03,"Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Psephenidae,Tipulidae"
"42.37278_-74.08028","1997-08-07",8.41,"Athericidae,Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Tipulidae"
"42.37333_-74.688","1999-09-30",8.06,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Isonychiidae,Odontoceridae,OLIGOCHAETA,Philopotamidae,Physidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.37376_-76.12191","2008-08-05",8.2,"Aeshnidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,Leuctridae,Limnephilidae,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.37583_-74.41111","2010-07-28",9.31,"Athericidae,Baetidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Pteronarcidae,Rhyacophilidae"
"42.37611_-76.86889","2006-07-25",8.09,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Heptageniidae,Hydroptilidae,Isonychiidae,Leptophlebiidae,Philopotamidae,Psephenidae,Psychomyiidae,Simuliidae"
"42.37672_-75.396742","2013-07-23",7.68,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Glossosomatidae,Hydropsychidae,Hydroptilidae,Lepidostomatidae,Leptophlebiidae,Leuctridae,Lymnaeidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.37722_-75.405","2014-09-29",7.59,"Baetidae,Caenidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Pelecypoda,Perlidae,Philopotamidae,Psephenidae,Psychomyiidae,Tipulidae"
"42.38472_-76.55583","2011-09-01",9.13,"Athericidae,Baetidae,Caenidae,Chironomidae,Elmidae,Gomphidae,Helicopsychidae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tabanidae,Tipulidae"
"42.38802_-77.41187","2012-08-01",7.75,"Athericidae,Baetidae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Leptohyphidae,Leuctridae,Odontoceridae,OLIGOCHAETA,Perlidae,Philopotamidae,Tipulidae,Uenoidae"
"42.38833_-75.62444","2003-07-23",9.2,"Baetidae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Glossosomatidae,Heptageniidae,Isonychiidae,Leptophlebiidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Tipulidae"
"42.3934_-76.9706","2011-09-20",7.73,"Baetidae,Chironomidae,Chloroperlidae,Corydalidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Polycentropodidae,Psephenidae,Simuliidae,Tipulidae"
"42.4_-75.17222","1997-09-12",8.96,"Baetidae,Chironomidae,Chloroperlidae,Elmidae,Ephemerellidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,Leuctridae,Perlidae,Philopotamidae,Psephenidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.40083_-76.02194","2003-07-22",7.98,"Athericidae,Baetidae,Caenidae,Chironomidae,Corydalidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptoceridae,Leptohyphidae,Leptophlebiidae,Odontoceridae,Perlidae,Psephenidae,Tipulidae"
"42.405_-74.44334","2005-08-17",7.67,"Baetidae,Chironomidae,Elmidae,Empididae,Ephemerellidae,Heptageniidae,Hydroptilidae,Leuctridae,Peltoperlidae,Perlidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.40556_-73.69139","2000-08-03",8.72,"Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Empididae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Psephenidae,Simuliidae,Tipulidae"
"42.40556_-74.15195","1997-08-07",8.11,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Ephemerellidae,Gomphidae,Heptageniidae,Hydropsychidae,Isonychiidae,Perlidae,Philopotamidae,Tipulidae"
"42.40917_-74.62111","2004-07-01",8.08,"Baetidae,Caenidae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Leuctridae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tipulidae"
"42.41176_-76.04823","2008-08-05",7.95,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Glossosomatidae,Gomphidae,Heptageniidae,Hydropsychidae,Perlidae,Psephenidae"
"42.41278_-74.03584","2012-09-11",7.68,"Athericidae,Baetidae,Brachycentridae,Caenidae,Chironomidae,Elmidae,Heptageniidae,Leptophlebiidae,Perlidae,Perlodidae,Philopotamidae,Psephenidae,Rhyacophilidae,Tipulidae"
"42.41444_-73.51583","2013-07-17",7.6,"Baetidae,Chironomidae,Elmidae,Ephemerellidae,Hydropsychidae,Isonychiidae,Leuctridae,Perlidae,Philopotamidae,Rhyacophilidae,Simuliidae,Tipulidae"
"42.41472_-74.13","1997-08-05",7.8,"Baetidae,Chironomidae,Corydalidae,Elmidae,Empididae,Heptageniidae,Hydroptilidae,Isonychiidae,Perlidae,Philopotamidae,Polycentropodidae,Pteronarcidae,Rhyacophilidae,Tipulidae,Turbellaria"
"42.41945_-75.36139","2003-07-03",8.33,"Baetidae,Brachycentridae,Chironomidae,Elmidae,Ephemerellidae,Heptageniidae,Isonychiidae,Leptoceridae,Leptophlebiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Turbellaria"
"42.42222_-75.94972","2013-09-26",8.32,"Athericidae,Baetidae,Cambaridae,Chironomidae,Corydalidae,Elmidae,Ephemerellidae,Ephemeridae,Heptageniidae,Hydropsychidae,Isonychiidae,OLIGOCHAETA,Perlidae,Philopotamidae,Psephenidae,Simuliidae,Tabanidae"
