"x"
"12345","Serratella deficiens"
"12346","Serratella serrata"
"12347","Stenelmis cheryl"
"12348","Stenelmis crenata"
"12349","Stenonema sp."
"12350","Tvetenia vitracies"
"12351","Agraylea sp."
"12352","Antocha sp."
"12353","Caenis sp."
"12354","Chimarra sp."
"12355","Cricotopus bicinctus"
"12356","Cricotopus trifascia gr."
"12357","Helicopsyche borealis"
"12358","Hemerodromia sp."
"12359","Heterocloeon sp."
"12360","Hydropsyche bronta"
"12361","Hydropsyche leonardi"
"12362","Hydropsyche morosa"
"12363","Hydropsyche scalaris"
"12364","Hydropsyche sp."
"12365","Isonychia bicolor"
"12366","Macrostemum carolina"
"12367","Optioservus sp."
"12368","Paragnetina sp."
"12369","Polypedilum flavum"
"12370","Prostoma graecense"
"12371","Serratella deficiens"
"12372","Simulium jenningsi"
"12373","Stenonema sp."
"12374","Thienemannimyia gr. spp."
"12375","Tricorythodes sp."
"12376","Tvetenia vitracies"
"12377","Undetermined Glossosomatidae"
"12378","Undetermined Hydroptilidae"
"12379","Antocha sp."
"12380","Baetis brunneicolor"
"12381","Diamesa sp."
"12382","Dicranota sp."
"12383","Ephemerella aurivillii"
"12384","Eukiefferiella claripennis gr."
"12385","Malirekus iroquois"
"12386","Micropsectra dives gr."
"12387","Micropsectra polita"
"12388","Optioservus sp."
"12389","Pagastia orthogonia"
"12390","Parametriocnemus lundbecki"
"12391","Rheocricotopus robacki"
"12392","Rhyacophila acropedes"
"12393","Rhyacophila fuscula"
"12394","Rhyacophila sp."
"12395","Undetermined Chloroperlidae"
"12396","Undetermined Lumbriculidae"
"12397","Acroneuria abnormis"
"12398","Agnetina capitata"
"12399","Antocha sp."
"12400","Atherix sp."
"12401","Cheumatopsyche sp."
"12402","Chimarra aterrima?"
"12403","Dolophilodes sp."
"12404","Epeorus (Iron) sp."
"12405","Gammarus sp."
"12406","Glossosoma sp."
"12407","Hemerodromia sp."
"12408","Hydropsyche bronta"
"12409","Hydropsyche slossonae"
"12410","Hydropsyche sparna"
"12411","Lepidostoma sp."
"12412","Leucrocuta sp."
"12413","Micropsectra dives gr."
"12414","Microtendipes pedellus gr."
"12415","Nigronia serricornis"
"12416","Optioservus fastiditus"
"12417","Parametriocnemus lundbecki"
"12418","Polypedilum aviceps"
"12419","Prostoma graecense"
"12420","Psephenus herricki"
"12421","Rhyacophila sp."
"12422","Serratella serrata"
"12423","Stenelmis sandersoni"
"12424","Thienemannimyia gr. spp."
"12425","Tvetenia bavarica gr."
"12426","Undetermined Gomphidae"
"12427","Undetermined Polydesmida"
"12428","Acroneuria abnormis"
"12429","Adicrophleps hitchcocki"
"12430","Amphinemura nigritta"
"12431","Baetis flavistriga"
"12432","Brillia flavifrons"
"12433","Cardiocladius obscurus"
"12434","Dicranota sp."
"12435","Epeorus (Iron) sp."
"12436","Micropsectra dives gr."
"12437","Paraphaenocladius sp."
"12438","Polycentropus sp."
"12439","Polypedilum flavum"
"12440","Rhyacophila fuscula"
"12441","Simulium tuberosum"
"12442","Thienemannimyia gr. spp."
"12443","Tvetenia bavarica gr."
"12444","Undetermined Capniidae"
"12445","Caecidotea racovitzai"
"12446","Cricotopus vierriensis"
"12447","Dicrotendipes neomodestus"
"12448","Eukiefferiella devonica gr."
"12449","Gammarus sp."
"12450","Paratanytarsus dimorphis"
"12451","Stenelmis crenata"
"12452","Thienemannimyia gr. spp."
"12453","Undetermined Turbellaria"
"12454","Antocha sp."
"12455","Baetis flavistriga"
"12456","Caenis sp."
"12457","Cheumatopsyche sp."
"12458","Chimarra aterrima?"
"12459","Chimarra obscura"
"12460","Cricotopus bicinctus"
"12461","Cricotopus tremulus gr."
"12462","Helicopsyche borealis"
"12463","Hexatoma sp."
"12464","Hydropsyche sp."
"12465","Optioservus sp."
"12466","Polypedilum flavum"
"12467","Prostoma graecense"
"12468","Sergentia? sp."
"12469","Stenelmis crenata"
"12470","Stenonema sp."
"12471","Tanytarsus guerlus gr."
"12472","Thienemannimyia gr. spp."
"12473","Undetermined Turbellaria"
"12474","Acentrella sp."
"12475","Antocha sp."
"12476","Calopteryx sp."
"12477","Cheumatopsyche sp."
"12478","Cricotopus vierriensis"
"12479","Diamesa sp."
"12480","Hemerodromia sp."
"12481","Hydropsyche betteni"
"12482","Hydropsyche sparna"
"12483","Micropsectra sp."
"12484","Microtendipes rydalensis gr."
"12485","Nigronia serricornis"
"12486","Phaenopsectra dyari?"
"12487","Polypedilum aviceps"
"12488","Rheotanytarsus exiguus gr."
"12489","Rheotanytarsus pellucidus"
"12490","Simulium tuberosum"
"12491","Tanytarsus guerlus gr."
"12492","Thienemanniella xena"
"12493","Thienemannimyia gr. spp."
"12494","Undet. Tubificidae w/o cap. setae"
"12495","Undetermined Gomphidae"
"12496","Baetis intercalaris"
"12497","Caecidotea sp."
"12498","Cheumatopsyche sp."
"12499","Chimarra obscura"
"12500","Gammarus sp."
"12501","Hydropsyche betteni"
"12502","Optioservus fastiditus"
"12503","Psephenus herricki"
"12504","Rheotanytarsus exiguus gr."
"12505","Simulium sp."
"12506","Stenacron interpunctatum"
"12507","Stenelmis crenata"
"12508","Undet. Tubificidae w/o cap. setae"
"12509","Undetermined Turbellaria"
"12510","Argia sp."
"12511","Caecidotea communis"
"12512","Cheumatopsyche sp."
"12513","Cricotopus bicinctus"
"12514","Dicrotendipes modestus"
"12515","Gammarus sp."
"12516","Glyptotendipes lobiferus"
"12517","Hydropsyche betteni"
"12518","Nanocladius distinctus"
"12519","Polypedilum flavum"
"12520","Polypedilum illinoense"
"12521","Rheotanytarsus exiguus gr."
"12522","Simulium sp."
"12523","Thienemannimyia gr. spp."
"12524","Undetermined Coenagrionidae"
"12525","Undetermined Enchytraeidae"
"12526","Undetermined Sphaeriidae"
"12527","Undetermined Turbellaria"
"12528","Baetis flavistriga"
"12529","Cheumatopsyche sp."
"12530","Gammarus sp."
"12531","Hydropsyche betteni"
"12532","Parametriocnemus lundbecki"
"12533","Polypedilum flavum"
"12534","Polypedilum illinoense"
"12535","Rheotanytarsus exiguus gr."
"12536","Simulium tuberosum"
"12537","Stenelmis sp."
"12538","Tanytarsus glabrescens gr."
"12539","Undetermined Stratiomyidae"
"12540","Undetermined Turbellaria"
"12541","Caecidotea communis"
"12542","Cheumatopsyche sp."
"12543","Nais communis"
"12544","Physella sp."
"12545","Polypedilum flavum"
"12546","Polypedilum illinoense"
"12547","Stenelmis sp."
"12548","Thienemannimyia gr. spp."
"12549","Tipula sp."
"12550","Undet. Tubificidae w/o cap. setae"
"12551","Undetermined Lumbricina"
"12552","Undetermined Turbellaria"
"12553","Brillia sp."
"12554","Caecidotea communis"
"12555","Cheumatopsyche sp."
"12556","Hydropsyche betteni"
"12557","Pisidium sp."
"12558","Rheotanytarsus exiguus gr."
"12559","Undetermined Dolichopodidae"
"12560","Undetermined Hirudinea"
"12561","Undetermined Lumbricina"
"12562","Undetermined Lumbriculidae"
"12563","Undetermined Lymnaeidae"
"12564","Undetermined Turbellaria"
"12565","Baetis intercalaris"
"12566","Chaetocladius sp."
"12567","Cricotopus bicinctus"
"12568","Dubiraphia vittata"
"12569","Hydropsyche betteni"
"12570","Macronychus glabratus"
"12571","Macrostemum sp."
"12572","Optioservus sp."
"12573","Paralimnophyes sp."
"12574","Physella sp."
"12575","Polypedilum aviceps"
"12576","Polypedilum flavum"
"12577","Polypedilum illinoense"
"12578","Promoresia elegans"
"12579","Psephenus herricki"
"12580","Sialis sp."
"12581","Stenacron interpunctatum"
"12582","Stenelmis concinna"
"12583","Stenelmis crenata"
"12584","Thienemannimyia gr. spp."
"12585","Baetis brunneicolor"
"12586","Cheumatopsyche sp."
"12587","Chimarra aterrima?"
"12588","Ectopria nervosa"
"12589","Hydropsyche betteni"
"12590","Hydropsyche bronta"
"12591","Hydropsyche slossonae"
"12592","Hydropsyche sparna"
"12593","Nigronia serricornis"
"12594","Optioservus fastiditus"
"12595","Physella sp."
"12596","Psephenus herricki"
"12597","Stenelmis crenata"
"12598","Undetermined Turbellaria"
"12599","Baetis brunneicolor"
"12600","Brachycentrus americanus"
"12601","Corynoneura sp."
"12602","Dicranota sp."
"12603","Dolophilodes sp."
"12604","Ephemerella invaria"
"12605","Eukiefferiella claripennis gr."
"12606","Hemerodromia sp."
"12607","Hydropsyche sp."
"12608","Leuctra sp."
"12609","Micropsectra dives gr."
"12610","Micropsectra polita"
"12611","Optioservus fastiditus"
"12612","Pagastia orthogonia"
"12613","Paraleptophlebia sp."
"12614","Rheotanytarsus exiguus gr."
"12615","Thienemannimyia gr. spp."
"12616","Tvetenia bavarica gr."
"12617","Undetermined Lumbricina"
"12618","Undetermined Turbellaria"
"12619","Acerpenna macdunnoughi"
"12620","Agnetina capitata"
"12621","Antocha sp."
"12622","Atherix sp."
"12623","Baetis brunneicolor"
"12624","Baetis flavistriga"
"12625","Cricotopus bicinctus"
"12626","Cricotopus tremulus gr."
"12627","Cricotopus trifascia gr."
"12628","Dicranota sp."
"12629","Epeorus (Iron) sp."
"12630","Hemerodromia sp."
"12631","Hexatoma sp."
"12632","Hydrobius sp."
"12633","Hydropsyche bronta"
"12634","Hydropsyche morosa"
"12635","Hydropsyche sp."
"12636","Hydropsyche sparna"
"12637","Isonychia bicolor"
"12638","Leucrocuta sp."
"12639","Micropsectra dives gr."
"12640","Microtendipes pedellus gr."
"12641","Optioservus fastiditus"
"12642","Polypedilum aviceps"
"12643","Polypedilum flavum"
"12644","Stenonema terminatum"
"12645","Tanytarsus glabrescens gr."
"12646","Thienemannimyia gr. spp."
"12647","Tvetenia bavarica gr."
"12648","Tvetenia vitracies"
"12649","Baetis flavistriga"
"12650","Corynoneura sp."
"12651","Ectopria nervosa"
"12652","Gammarus sp."
"12653","Hydropsyche betteni"
"12654","Optioservus fastiditus"
"12655","Parakiefferiella sp."
"12656","Petrophila sp."
"12657","Polypedilum flavum"
"12658","Polypedilum illinoense"
"12659","Psephenus herricki"
"12660","Rheotanytarsus pellucidus"
"12661","Simulium sp."
"12662","Stenelmis crenata"
"12663","Stenonema sp."
"12664","Thienemanniella xena"
"12665","Thienemannimyia gr. spp."
"12666","Tvetenia bavarica gr."
"12667","Undetermined Sphaeriidae"
"12668","Undetermined Turbellaria"
"12669","Agnetina capitata"
"12670","Antocha sp."
"12671","Atherix sp."
"12672","Baetis brunneicolor"
"12673","Baetis flavistriga"
"12674","Baetis tricaudatus"
"12675","Centroptilum sp."
"12676","Cricotopus bicinctus"
"12677","Dolophilodes sp."
"12678","Epeorus (Iron) sp."
"12679","Hemerodromia sp."
"12680","Hydropsyche bronta"
"12681","Hydropsyche morosa"
"12682","Hydropsyche slossonae"
"12683","Hydropsyche sparna"
"12684","Hydroptila sp."
"12685","Microtendipes pedellus gr."
"12686","Optioservus fastiditus"
"12687","Parametriocnemus lundbecki"
"12688","Polypedilum aviceps"
"12689","Polypedilum flavum"
"12690","Rheotanytarsus exiguus gr."
"12691","Rhyacophila fuscula"
"12692","Simulium sp."
"12693","Stenonema sp."
"12694","Sublettea coffmani"
"12695","Tanytarsus guerlus gr."
"12696","Thienemannimyia gr. spp."
"12697","Undetermined Heptageniidae"
"12698","Undetermined Leuctridae"
"12699","Baetis brunneicolor"
"12700","Baetis intercalaris"
"12701","Cheumatopsyche sp."
"12702","Chimarra obscura"
"12703","Gammarus sp."
"12704","Hemerodromia sp."
"12705","Hydropsyche betteni"
"12706","Hydropsyche scalaris"
"12707","Hydropsyche sparna"
"12708","Hydroptila sp."
"12709","Isonychia bicolor"
"12710","Paragnetina media"
"12711","Polypedilum flavum"
"12712","Psephenus herricki"
"12713","Serratella deficiens"
"12714","Stenelmis concinna"
"12715","Stenelmis crenata"
"12716","Tricorythodes sp."
"12717","Tvetenia vitracies"
"12718","Undetermined Heptageniidae"
"12719","Undetermined Turbellaria"
"12720","Acentrella sp."
"12721","Agnetina capitata"
"12722","Antocha sp."
"12723","Baetis brunneicolor"
"12724","Baetis flavistriga"
"12725","Baetis intercalaris"
"12726","Dolophilodes sp."
"12727","Epeorus (Iron) sp."
"12728","Eukiefferiella pseudomontana gr."
"12729","Hexatoma sp."
"12730","Hydropsyche bronta"
"12731","Hydropsyche slossonae"
"12732","Hydropsyche sparna"
"12733","Hydroptila sp."
"12734","Isonychia bicolor"
"12735","Lepidostoma sp."
"12736","Leucrocuta sp."
"12737","Micropsectra sp."
"12738","Optioservus trivittatus"
"12739","Orthocladius nr. dentifer"
"12740","Pagastia orthogonia"
"12741","Parametriocnemus lundbecki"
"12742","Polypedilum aviceps"
"12743","Pteronarcys biloba"
"12744","Rheocricotopus robacki"
"12745","Rhyacophila sp."
"12746","Serratella sp."
"12747","Stenacron interpunctatum"
"12748","Tallaperla sp."
"12749","Thienemannimyia gr. spp."
"12750","Acentrella sp."
"12751","Antocha sp."
"12752","Atherix sp."
"12753","Baetis flavistriga"
"12754","Baetis intercalaris"
"12755","Dolophilodes sp."
"12756","Epeorus (Iron) sp."
"12757","Hemerodromia sp."
"12758","Hexatoma sp."
"12759","Hydropsyche slossonae"
"12760","Hydropsyche sparna"
"12761","Isonychia bicolor"
"12762","Leucrocuta sp."
"12763","Micropsectra sp."
"12764","Microtendipes rydalensis gr."
"12765","Optioservus fastiditus"
"12766","Orthocladius nr. dentifer"
"12767","Paragnetina immarginata"
"12768","Polypedilum aviceps"
"12769","Polypedilum flavum"
"12770","Promoresia tardella"
"12771","Psilotreta sp."
"12772","Rheocricotopus robacki"
"12773","Rheotanytarsus pellucidus"
"12774","Stenelmis sp."
"12775","Stenonema sp."
"12776","Thienemannimyia gr. spp."
"12777","Tvetenia vitracies"
"12778","Undetermined Ceratopogonidae"
"12779","Undetermined Turbellaria"
"12780","Acentrella sp."
"12781","Acroneuria carolinensis"
"12782","Agnetina capitata"
"12783","Cheumatopsyche sp."
"12784","Cricotopus vierriensis"
"12785","Dolophilodes sp."
"12786","Hexatoma sp."
"12787","Hydropsyche slossonae"
"12788","Isonychia bicolor"
"12789","Lepidostoma sp."
"12790","Microtendipes pedellus gr."
"12791","Optioservus sp."
"12792","Paraleptophlebia mollis"
"12793","Prostoma graecense"
"12794","Psephenus herricki"
"12795","Psilotreta sp."
"12796","Serratella sp."
"12797","Stenonema vicarium"
"12798","Tipula sp."
"12799","Undetermined Chloroperlidae"
"12800","Undetermined Perlodidae"
"12801","Undetermined Sphaeriidae"
"12802","Undetermined Turbellaria"
"12803","Bithynia tentaculata"
"12804","Brachycentrus lateralis"
"12805","Cordulegaster sp."
"12806","Cricotopus vierriensis"
"12807","Dicrotendipes neomodestus"
"12808","Gammarus sp."
"12809","Gomphus sp."
"12810","Hydropsyche morosa"
"12811","Manayunkia speciosa"
"12812","Mystacides sp."
"12813","Nais behningi"
"12814","Oecetis sp."
"12815","Pentaneura inconspicua"
"12816","Physella sp."
"12817","Polycentropus sp."
"12818","Polypedilum flavum"
"12819","Pristina sp."
"12820","Promoresia elegans"
"12821","Prostoma graecense"
"12822","Rheotanytarsus exiguus gr."
"12823","Stenelmis concinna"
"12824","Tanytarsus glabrescens gr."
"12825","Tanytarsus guerlus gr."
"12826","Thienemannimyia gr. spp."
"12827","Tricorythodes sp."
"12828","Undetermined Ephemerellidae"
"12829","Undetermined Lumbriculidae"
"12830","Undetermined Planorbidae"
"12831","Undetermined Sphaeriidae"
"12832","Acentrella sp."
"12833","Baetis brunneicolor"
"12834","Baetis flavistriga"
"12835","Baetis sp."
"12836","Cheumatopsyche sp."
"12837","Chimarra aterrima?"
"12838","Chimarra obscura"
"12839","Dolophilodes sp."
"12840","Epeorus (Iron) sp."
"12841","Hydropsyche bronta"
"12842","Hydropsyche morosa"
"12843","Hydropsyche slossonae"
"12844","Hydropsyche sparna"
"12845","Isonychia bicolor"
"12846","Polypedilum aviceps"
"12847","Polypedilum flavum"
"12848","Rheotanytarsus exiguus gr."
"12849","Rheotanytarsus pellucidus"
"12850","Stenonema ithaca"
"12851","Tvetenia vitracies"
"12852","Undetermined Heptageniidae"
"12853","Baetis flavistriga"
"12854","Baetis sp."
"12855","Cheumatopsyche sp."
"12856","Corydalus cornutus"
"12857","Cricotopus bicinctus"
"12858","Hemerodromia sp."
"12859","Hydropsyche betteni"
"12860","Isonychia bicolor"
"12861","Microcylloepus pusillus"
"12862","Parametriocnemus lundbecki"
"12863","Polypedilum flavum"
"12864","Rheotanytarsus exiguus gr."
"12865","Simulium venustum"
"12866","Simulium vittatum"
"12867","Stenelmis crenata"
"12868","Tanytarsus guerlus gr."
"12869","Tvetenia bavarica gr."
"12870","Undetermined Sphaeriidae"
"12871","Baetis flavistriga"
"12872","Caenis anceps"
"12873","Cheumatopsyche sp."
"12874","Climacia sp."
"12875","Corydalus cornutus"
"12876","Hydropsyche sp."
"12877","Isonychia bicolor"
"12878","Leucotrichia sp."
"12879","Polypedilum flavum"
"12880","Rheotanytarsus exiguus gr."
"12881","Simulium vittatum"
"12882","Stenelmis crenata"
"12883","Thienemannimyia gr. spp."
"12884","Undetermined Heptageniidae"
"12885","Undetermined Sphaeriidae"
"12886","Baetis brunneicolor"
"12887","Baetis flavistriga"
"12888","Cheumatopsyche sp."
"12889","Corynoneura sp."
"12890","Cricotopus bicinctus"
"12891","Hexatoma sp."
"12892","Hydropsyche slossonae"
"12893","Hydropsyche sparna"
"12894","Nilotanypus sp."
"12895","Parametriocnemus lundbecki"
"12896","Physella sp."
"12897","Promoresia tardella"
"12898","Simulium tuberosum"
"12899","Simulium vittatum"
"12900","Stempellinella sp."
"12901","Stenelmis sp."
"12902","Thienemannimyia gr. spp."
"12903","Tricorythodes sp."
"12904","Undetermined Heptageniidae"
"12905","Undetermined Perlidae"
"12906","Agnetina capitata"
"12907","Baetis brunneicolor"
"12908","Baetis flavistriga"
"12909","Cheumatopsyche sp."
"12910","Chimarra aterrima?"
"12911","Eukiefferiella devonica gr."
"12912","Hexatoma sp."
"12913","Hydropsyche slossonae"
"12914","Nigronia serricornis"
"12915","Nilotanypus sp."
"12916","Polypedilum aviceps"
"12917","Simulium tuberosum"
"12918","Stenonema sp."
"12919","Synorthocladius nr. semivirens"
"12920","Thienemannimyia gr. spp."
"12921","Tvetenia vitracies"
"12922","Undetermined Ephemerellidae"
"12923","Undetermined Polycentropodidae"
"12924","Baetis brunneicolor"
"12925","Cardiocladius obscurus"
"12926","Cricotopus bicinctus"
"12927","Cricotopus trifascia gr."
"12928","Cricotopus vierriensis"
"12929","Eukiefferiella claripennis gr."
"12930","Hemerodromia sp."
"12931","Hexatoma sp."
"12932","Hydropsyche bronta"
"12933","Hydropsyche slossonae"
"12934","Leuctra ferruginea"
"12935","Micropsectra sp."
"12936","Nilotanypus sp."
"12937","Polypedilum aviceps"
"12938","Psephenus herricki"
"12939","Rheocricotopus robacki"
"12940","Serratella sp."
"12941","Simulium aureum"
"12942","Simulium jenningsi"
"12943","Simulium tuberosum"
"12944","Simulium vittatum"
"12945","Thienemannimyia gr. spp."
"12946","Tvetenia bavarica gr."
"12947","Tvetenia vitracies"
"12948","Agnetina capitata"
"12949","Atherix sp."
"12950","Baetis brunneicolor"
"12951","Baetis flavistriga"
"12952","Cricotopus trifascia gr."
"12953","Hexatoma sp."
"12954","Hydropsyche slossonae"
"12955","Micropsectra sp."
"12956","Nigronia serricornis"
"12957","Optioservus ovalis"
"12958","Optioservus trivittatus"
"12959","Pagastia orthogonia"
"12960","Polypedilum aviceps"
"12961","Psephenus herricki"
"12962","Simulium vittatum"
"12963","Sphaerium sp."
"12964","Stenonema sp."
"12965","Undetermined Cambaridae"
"12966","Undetermined Turbellaria"
"12967","Acentrella sp."
"12968","Baetis flavistriga"
"12969","Baetis sp."
"12970","Cheumatopsyche sp."
"12971","Chimarra aterrima?"
"12972","Cricotopus bicinctus"
"12973","Cricotopus trifascia gr."
"12974","Eukiefferiella devonica gr."
"12975","Hemerodromia sp."
"12976","Hydropsyche bronta"
"12977","Hydropsyche slossonae"
"12978","Optioservus ovalis"
"12979","Simulium vittatum"
"12980","Stenonema sp."
"12981","Sublettea coffmani"
"12982","Tanytarsus guerlus gr."
"12983","Tricorythodes sp."
"12984","Acroneuria carolinensis"
"12985","Antocha sp."
"12986","Atherix sp."
"12987","Baetis flavistriga"
"12988","Baetis intercalaris"
"12989","Caenis anceps"
"12990","Cardiocladius obscurus"
"12991","Cheumatopsyche sp."
"12992","Chimarra obscura"
"12993","Chimarra socia"
"12994","Cricotopus bicinctus"
"12995","Cricotopus trifascia gr."
"12996","Eukiefferiella devonica gr."
"12997","Hexatoma sp."
"12998","Hydropsyche bronta"
"12999","Hydropsyche morosa"
"13000","Isonychia bicolor"
"13001","Optioservus trivittatus"
"13002","Parametriocnemus lundbecki"
"13003","Polypedilum flavum"
"13004","Psephenus herricki"
"13005","Simulium sp."
"13006","Stenelmis sp."
"13007","Stenonema sp."
"13008","Sublettea coffmani"
"13009","Brillia parva"
"13010","Hydropsyche betteni"
"13011","Optioservus sp."
"13012","Physella sp."
"13013","Prodiamesa olivacea"
"13014","Simulium venustum"
"13015","Thienemannimyia gr. spp."
"13016","Undetermined Lumbriculidae"
"13017","Undetermined Sphaeriidae"
"13018","Undetermined Turbellaria"
"13019","Acentrella sp."
"13020","Brillia parva"
"13021","Dicranota sp."
"13022","Eukiefferiella claripennis gr."
"13023","Gammarus sp."
"13024","Micropsectra sp."
"13025","Nais variabilis"
"13026","Nanocladius rectinervis"
"13027","Optioservus sp."
"13028","Pristinella jenkinae"
"13029","Simulium aureum"
"13030","Simulium tuberosum"
"13031","Tvetenia bavarica gr."
"13032","Undetermined Lumbriculidae"
"13033","Undetermined Turbellaria"
"13034","Acentrella sp."
"13035","Agnetina capitata"
"13036","Antocha sp."
"13037","Atherix sp."
"13038","Baetis flavistriga"
"13039","Baetis intercalaris"
"13040","Caenis sp."
"13041","Cricotopus tremulus gr."
"13042","Dolophilodes sp."
"13043","Drunella cornutella"
"13044","Epeorus (Iron) sp."
"13045","Hexatoma sp."
"13046","Hydropsyche slossonae"
"13047","Hydropsyche sparna"
"13048","Isonychia bicolor"
"13049","Micropsectra dives gr."
"13050","Microtendipes pedellus gr."
"13051","Optioservus fastiditus"
"13052","Optioservus trivittatus"
"13053","Paragnetina immarginata"
"13054","Polypedilum aviceps"
"13055","Psephenus herricki"
"13056","Pycnopsyche sp."
"13057","Rheotanytarsus exiguus gr."
"13058","Tvetenia bavarica gr."
"13059","Tvetenia vitracies"
"13060","Undetermined Leuctridae"
"13061","Undetermined Turbellaria"
"13062","Baetis brunneicolor"
"13063","Baetis sp."
"13064","Brillia sp."
"13065","Cheumatopsyche sp."
"13066","Corynoneura sp."
"13067","Dicranota sp."
"13068","Ectopria nervosa"
"13069","Eukiefferiella claripennis gr."
"13070","Eurylophella funeralis"
"13071","Glossosoma sp."
"13072","Hexatoma sp."
"13073","Hydropsyche sp."
"13074","Nais variabilis"
"13075","Neophylax sp."
"13076","Optioservus sp."
"13077","Parametriocnemus lundbecki"
"13078","Polypedilum aviceps"
"13079","Pristina aequiseta"
"13080","Pteronarcys proteus"
"13081","Rhyacophila sp."
"13082","Stempellina sp."
"13083","Tanytarsus glabrescens gr."
"13084","Tipula sp."
"13085","Undetermined Chloroperlidae"
"13086","Undetermined Lumbricina"
"13087","Undetermined Perlodidae"
"13088","Agnetina capitata"
"13089","Baetis flavistriga"
"13090","Caenis sp."
"13091","Cheumatopsyche sp."
"13092","Chimarra obscura"
"13093","Cricotopus bicinctus"
"13094","Hexatoma sp."
"13095","Hydropsyche bronta"
"13096","Hydropsyche slossonae"
"13097","Isonychia bicolor"
"13098","Leucrocuta sp."
"13099","Microtendipes pedellus gr."
"13100","Neoperla sp."
"13101","Polypedilum aviceps"
"13102","Polypedilum flavum"
"13103","Potthastia gaedii gr."
"13104","Rheotanytarsus exiguus gr."
"13105","Serratella deficiens"
"13106","Serratella sp."
"13107","Stenelmis crenata"
"13108","Stenonema sp."
"13109","Stenonema vicarium"
"13110","Tanytarsus guerlus gr."
"13111","Thienemannimyia gr. spp."
"13112","Tricorythodes sp."
"13113","Undetermined Baetidae"
"13114","Undetermined Gomphidae"
"13115","Undetermined Turbellaria"
"13116","Atherix sp."
"13117","Baetis flavistriga"
"13118","Baetis sp."
"13119","Cardiocladius obscurus"
"13120","Cheumatopsyche sp."
"13121","Chimarra obscura"
"13122","Cricotopus bicinctus"
"13123","Cricotopus trifascia gr."
"13124","Cricotopus vierriensis"
"13125","Eukiefferiella devonica gr."
"13126","Hexatoma sp."
"13127","Hydropsyche sparna"
"13128","Optioservus trivittatus"
"13129","Promoresia elegans"
"13130","Psephenus herricki"
"13131","Rheotanytarsus exiguus gr."
"13132","Simulium sp."
"13133","Stenelmis crenata"
"13134","Stenonema sp."
"13135","Stenonema vicarium"
"13136","Undetermined Turbellaria"
"13137","Agnetina capitata"
"13138","Baetis intercalaris"
"13139","Cardiocladius obscurus"
"13140","Cheumatopsyche sp."
"13141","Chimarra obscura"
"13142","Glossosoma sp."
"13143","Hydropsyche bronta"
"13144","Hydropsyche morosa"
"13145","Hydropsyche sparna"
"13146","Isonychia bicolor"
"13147","Leucrocuta sp."
"13148","Optioservus trivittatus"
"13149","Paragnetina media"
"13150","Polypedilum flavum"
"13151","Psephenus herricki"
"13152","Rhithrogena sp."
"13153","Simulium sp."
"13154","Sphaerium sp."
"13155","Stenelmis crenata"
"13156","Stenonema sp."
"13157","Stenonema vicarium"
"13158","Undetermined Cambaridae"
"13159","Undetermined Ceratopogonidae"
"13160","Undetermined Lumbriculidae"
"13161","Atherix sp."
"13162","Baetis flavistriga"
"13163","Baetis intercalaris"
"13164","Cheumatopsyche sp."
"13165","Chimarra obscura"
"13166","Hydropsyche bronta"
"13167","Hydropsyche morosa"
"13168","Hydropsyche venularis"
"13169","Isonychia bicolor"
"13170","Macrostemum zebratum"
"13171","Optioservus trivittatus"
"13172","Paragnetina media"
"13173","Pisidium sp."
"13174","Polypedilum flavum"
"13175","Polypedilum illinoense"
"13176","Promoresia elegans"
"13177","Rheotanytarsus exiguus gr."
"13178","Simulium sp."
"13179","Simulium vittatum"
"13180","Stenelmis cheryl"
"13181","Stenelmis crenata"
"13182","Stenonema sp."
"13183","Stenonema vicarium"
"13184","Sublettea coffmani"
"13185","Tanytarsus glabrescens gr."
"13186","Thienemannimyia gr. spp."
"13187","Tvetenia vitracies"
"13188","Undetermined Turbellaria"
"13189","Baetis flavistriga"
"13190","Cricotopus vierriensis"
"13191","Dolophilodes sp."
"13192","Hemerodromia sp."
"13193","Hexatoma sp."
"13194","Hydropsyche slossonae"
"13195","Nais variabilis"
"13196","Ophidonais serpentina"
"13197","Parachaetocladius sp."
"13198","Parametriocnemus lundbecki"
"13199","Polypedilum aviceps"
"13200","Rheocricotopus robacki"
"13201","Simulium sp."
"13202","Thienemanniella xena"
"13203","Thienemannimyia gr. spp."
"13204","Tvetenia bavarica gr."
"13205","Undetermined Lumbricina"
"13206","Undetermined Turbellaria"
"13207","Acentrella sp."
"13208","Antocha sp."
"13209","Atherix sp."
"13210","Baetis intercalaris"
"13211","Cheumatopsyche sp."
"13212","Chimarra aterrima?"
"13213","Dolophilodes sp."
"13214","Hydropsyche bronta"
"13215","Hydropsyche morosa"
"13216","Macrostemum zebratum"
"13217","Nigronia serricornis"
"13218","Optioservus trivittatus"
"13219","Polypedilum aviceps"
"13220","Psephenus herricki"
"13221","Rheotanytarsus exiguus gr."
"13222","Rhyacophila fuscula"
"13223","Stenelmis sp."
"13224","Stenonema sp."
"13225","Tanytarsus guerlus gr."
"13226","Undetermined Ephemerellidae"
"13227","Undetermined Lumbricina"
"13228","Undetermined Turbellaria"
"13229","Caenis sp."
"13230","Cheumatopsyche sp."
"13231","Chimarra aterrima?"
"13232","Chimarra socia"
"13233","Cricotopus tremulus gr."
"13234","Hexatoma sp."
